[Header]
[2019-10-30 11:55:49] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (481) 
[Header]
[2019-10-30 11:57:27] [8] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (297) 
[2019-10-30 11:57:27] [8] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (459) 
[2019-10-30 11:57:30] [8] INFO  ApplicationLogger [Button_Click(52)] - Hello 0 (3172) 
[2019-10-30 11:57:30] [8] INFO  ApplicationLogger [Button_Click(52)] - Hello 1 (3523) 
[2019-10-30 11:57:30] [8] INFO  ApplicationLogger [Button_Click(52)] - Hello 2 (3960) 
[2019-10-30 11:57:31] [8] INFO  ApplicationLogger [Button_Click(52)] - Hello 3 (4672) 
[2019-10-30 11:57:31] [8] INFO  ApplicationLogger [Button_Click(52)] - Hello 4 (4925) 
[2019-10-30 11:57:32] [8] INFO  ApplicationLogger [Button_Click(52)] - Hello 5 (5153) 
[2019-10-30 11:57:34] [8] INFO  ApplicationLogger [OnExit(27)] - Application OnExit (7223) 
[Footer]

[Header]
[2019-10-30 11:57:53] [10] INFO  ApplicationLogger [OnStartup(21)] - Application OnStartup (346) 
[2019-10-30 11:57:53] [10] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (501) 
[2019-10-30 11:57:57] [10] INFO  ApplicationLogger [Button_Click(52)] - Hello 0 (4004) 
[2019-10-30 11:57:57] [10] INFO  ApplicationLogger [Button_Click(52)] - Hello 1 (4320) 
[2019-10-30 11:57:57] [10] INFO  ApplicationLogger [Button_Click(52)] - Hello 2 (4509) 
[2019-10-30 11:57:58] [10] INFO  ApplicationLogger [Button_Click(52)] - Hello 3 (4685) 
[2019-10-30 11:57:59] [10] INFO  ApplicationLogger [OnExit(27)] - Application OnExit (6206) 
[Footer]

[Header]
[2019-10-30 12:01:19] [9] INFO  ApplicationLogger [OnStartup(23)] - Application OnStartup (331) 
[2019-10-30 12:01:19] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (512) 
[2019-10-30 12:01:26] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 0 (7226) 
[2019-10-30 12:01:27] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 1 (8546) 
[2019-10-30 12:01:29] [9] INFO  ApplicationLogger [OnExit(29)] - Application OnExit (10758) 
[Footer]

[Header]
[2019-10-30 12:03:11] [9] INFO  ApplicationLogger [OnStartup(23)] - Application OnStartup (345) 
[2019-10-30 12:03:11] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (547) 
[2019-10-30 12:03:13] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 0 (3124) 
[2019-10-30 12:03:15] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 1 (4443) 
[2019-10-30 12:03:16] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 2 (5491) 
[2019-10-30 12:03:17] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 3 (6616) 
[2019-10-30 12:03:18] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 4 (7484) 
[2019-10-30 12:03:21] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 5 (10877) 
[2019-10-30 12:03:23] [9] INFO  ApplicationLogger [OnExit(29)] - Application OnExit (12672) 
[Footer]

[Header]
[2019-10-30 12:03:52] [9] INFO  ApplicationLogger [OnStartup(23)] - Application OnStartup (344) 
[2019-10-30 12:03:53] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (488) 
[2019-10-30 12:03:54] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 0 (1785) 
[2019-10-30 12:03:55] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 1 (2821) 
[2019-10-30 12:03:56] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 2 (3890) 
[2019-10-30 12:03:56] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 3 (4148) 
[2019-10-30 12:03:56] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 4 (4375) 
[2019-10-30 12:03:57] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 5 (4623) 
[2019-10-30 12:03:57] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 6 (4842) 
[2019-10-30 12:03:57] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 7 (5076) 
[2019-10-30 12:03:57] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 8 (5300) 
[2019-10-30 12:03:58] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 9 (5533) 
[2019-10-30 12:03:58] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 10 (5771) 
[2019-10-30 12:03:58] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 11 (5994) 
[2019-10-30 12:03:58] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 12 (6190) 
[2019-10-30 12:03:59] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 13 (6405) 
[Header]
[2019-10-30 12:06:56] [9] INFO  ApplicationLogger [OnStartup(23)] - Application OnStartup (352) 
[2019-10-30 12:06:56] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (487) 
[2019-10-30 12:06:58] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 0 (1722) 
[2019-10-30 12:06:59] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 1 (2983) 
[2019-10-30 12:06:59] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 2 (3627) 
[2019-10-30 12:07:00] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 3 (4082) 
[2019-10-30 12:07:00] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 4 (4392) 
[2019-10-30 12:07:01] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 5 (4746) 
[2019-10-30 12:07:01] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 6 (5005) 
[2019-10-30 12:07:01] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 7 (5242) 
[2019-10-30 12:07:01] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 8 (5471) 
[2019-10-30 12:07:02] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 9 (5698) 
[2019-10-30 12:07:02] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 10 (5917) 
[2019-10-30 12:07:02] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 11 (6196) 
[2019-10-30 12:07:02] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 12 (6414) 
[2019-10-30 12:07:05] [9] INFO  ApplicationLogger [OnExit(29)] - Application OnExit (9363) 
[Footer]

[Header]
[2019-10-30 12:08:34] [9] INFO  ApplicationLogger [OnStartup(23)] - Application OnStartup (315) 
[2019-10-30 12:08:34] [9] INFO  ApplicationLogger [.ctor(29)] - MainWindow. (477) 
[2019-10-30 12:08:36] [9] INFO  ApplicationLogger [Button_Click(51)] - Hello 0 (2062) 
